max(surface_air_pressure P1D),884.8,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-07T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),894.8,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-08T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),909.1,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-09T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),922.1,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-10T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),931.4,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-11T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),934.5,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-12T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),930.5,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-13T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),924.9,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-14T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),926.1,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-15T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),925.4,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-16T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),925.1,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-17T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),927.7,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-18T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),924.6,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-19T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),924.4,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-20T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),916.3,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-21T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),909.6,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-22T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),907.8,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-23T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),897.0,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-24T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),892.7,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-25T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),903.8,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-26T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),901.5,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-27T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),904.3,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-28T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),905.0,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-29T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),913.7,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-30T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),928.7,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-31T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),953.1,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-01T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),954.4,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-02T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),962.9,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-03T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),963.0,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-04T00:00:00.000Z,height_above_ground,m,2
