sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN44545,2025-01-07 00:00:00+00:00,mean(air_temperature P1D),1.4,degC,5.64683,58.858
SN44970,2025-01-07 00:00:00+00:00,mean(air_temperature P1D),1.8,degC,6.243,58.80767
SN43520,2025-01-07 00:00:00+00:00,mean(air_temperature P1D),-0.5,degC,6.48667,58.6265
SN44560,2025-01-07 06:00:00+00:00,mean(air_temperature P1D),2.2,degC,5.637,58.8843
SN44730,2025-01-07 06:00:00+00:00,mean(air_temperature P1D),2.0,degC,5.7592,58.8662
SN44300,2025-01-07 06:00:00+00:00,mean(air_temperature P1D),1.4,degC,5.6508,58.7605
SN44080,2025-01-07 06:00:00+00:00,mean(air_temperature P1D),1.7,degC,5.5553,58.6592
SN44190,2025-01-07 06:00:00+00:00,mean(air_temperature P1D),2.6,degC,5.7262,58.7345
SN44640,2025-01-07 06:00:00+00:00,mean(air_temperature P1D),2.0,degC,5.7278,58.9563
SN44300,2025-01-08 06:00:00+00:00,mean(air_temperature P1D),0.8,degC,5.6508,58.7605
SN44560,2025-01-08 06:00:00+00:00,mean(air_temperature P1D),0.1,degC,5.637,58.8843
SN44640,2025-01-08 06:00:00+00:00,mean(air_temperature P1D),1.1,degC,5.7278,58.9563
SN44730,2025-01-08 06:00:00+00:00,mean(air_temperature P1D),0.1,degC,5.7592,58.8662
SN44190,2025-01-08 06:00:00+00:00,mean(air_temperature P1D),1.2,degC,5.7262,58.7345
SN44080,2025-01-08 06:00:00+00:00,mean(air_temperature P1D),0.3,degC,5.5553,58.6592
SN44300,2025-01-09 06:00:00+00:00,mean(air_temperature P1D),0.6,degC,5.6508,58.7605
SN44730,2025-01-09 06:00:00+00:00,mean(air_temperature P1D),0.3,degC,5.7592,58.8662
SN44560,2025-01-09 06:00:00+00:00,mean(air_temperature P1D),0.7,degC,5.637,58.8843
SN44080,2025-01-09 06:00:00+00:00,mean(air_temperature P1D),2.2,degC,5.5553,58.6592
SN44640,2025-01-09 06:00:00+00:00,mean(air_temperature P1D),0.4,degC,5.7278,58.9563
SN44190,2025-01-09 06:00:00+00:00,mean(air_temperature P1D),0.8,degC,5.7262,58.7345
SN43520,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),0.8880724031883027,degC,6.48667,58.6265
SN44567,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-1.8,degC,5.6545,58.9908
SN44710,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-4.8,degC,5.7183,58.8842
SN44485,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-10.3,degC,5.9877,58.6833
SN43895,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-4.1,degC,5.6815,58.5505
SN43530,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-7.0,degC,6.07617,58.56033
SN44970,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-4.8,degC,6.243,58.80767
SN44563,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-2.9,degC,5.61467,58.96217
SN43490,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-5.1,degC,6.3257,58.5337
SN44780,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-7.3,degC,5.96217,58.86417
SN44545,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-5.6,degC,5.64683,58.858
SN44300,2025-01-10 06:00:00+00:00,mean(air_temperature P1D),-1.1,degC,5.6508,58.7605
SN44560,2025-01-10 06:00:00+00:00,mean(air_temperature P1D),-1.2,degC,5.637,58.8843
SN44080,2025-01-10 06:00:00+00:00,mean(air_temperature P1D),-1.2,degC,5.5553,58.6592
SN44640,2025-01-10 06:00:00+00:00,mean(air_temperature P1D),0.1,degC,5.7278,58.9563
SN44730,2025-01-10 06:00:00+00:00,mean(air_temperature P1D),-1.0,degC,5.7592,58.8662
SN44190,2025-01-10 06:00:00+00:00,mean(air_temperature P1D),0.4,degC,5.7262,58.7345
SN44567,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-4.0,degC,5.6545,58.9908
SN44970,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-7.2,degC,6.243,58.80767
SN44710,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-8.8,degC,5.7183,58.8842
SN43895,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-4.8,degC,5.6815,58.5505
SN44545,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-8.2,degC,5.64683,58.858
SN44563,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-5.1,degC,5.61467,58.96217
SN44485,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),1.161417630798981,degC,5.9877,58.6833
SN44780,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-9.3,degC,5.96217,58.86417
SN43530,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-9.3,degC,6.07617,58.56033
SN43520,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),1.161417630798981,degC,6.48667,58.6265
SN43490,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-7.7,degC,6.3257,58.5337
SN44190,2025-01-11 06:00:00+00:00,mean(air_temperature P1D),-2.1,degC,5.7262,58.7345
