sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN39450,2025-01-07 00:00:00+00:00,mean(air_temperature P1D),-0.1,degC,7.8125,58.3085
SN39212,2025-01-07 00:00:00+00:00,mean(air_temperature P1D),2.2,degC,7.93967,58.14117
SN41005,2025-01-07 00:00:00+00:00,mean(air_temperature P1D),0.6,degC,7.62017,58.086
SN38250,2025-01-07 00:00:00+00:00,mean(air_temperature P1D),1.0,degC,8.1865,58.1995
SN39970,2025-01-07 00:00:00+00:00,mean(air_temperature P1D),2.2,degC,7.8298,58.111
SN39100,2025-01-07 06:00:00+00:00,mean(air_temperature P1D),2.8,degC,8.0532,58.0732
SN39040,2025-01-07 06:00:00+00:00,mean(air_temperature P1D),1.2,degC,8.0767,58.2
SN39150,2025-01-07 06:00:00+00:00,mean(air_temperature P1D),2.2,degC,8.052,58.1502
SN39970,2025-01-08 00:00:00+00:00,mean(air_temperature P1D),-2.8,degC,7.8298,58.111
SN41005,2025-01-08 00:00:00+00:00,mean(air_temperature P1D),-3.5,degC,7.62017,58.086
SN38250,2025-01-08 00:00:00+00:00,mean(air_temperature P1D),-3.2,degC,8.1865,58.1995
SN39450,2025-01-08 00:00:00+00:00,mean(air_temperature P1D),-6.7,degC,7.8125,58.3085
SN38150,2025-01-08 00:00:00+00:00,mean(air_temperature P1D),-2.2,degC,8.462,58.29683
SN39212,2025-01-08 00:00:00+00:00,mean(air_temperature P1D),-1.0,degC,7.93967,58.14117
SN39520,2025-01-08 00:00:00+00:00,mean(air_temperature P1D),-6.8,degC,7.77717,58.49083
SN39100,2025-01-08 06:00:00+00:00,mean(air_temperature P1D),2.3,degC,8.0532,58.0732
SN39040,2025-01-08 06:00:00+00:00,mean(air_temperature P1D),0.5,degC,8.0767,58.2
SN39150,2025-01-08 06:00:00+00:00,mean(air_temperature P1D),1.9,degC,8.052,58.1502
SN41005,2025-01-09 00:00:00+00:00,mean(air_temperature P1D),-4.9,degC,7.62017,58.086
SN39212,2025-01-09 00:00:00+00:00,mean(air_temperature P1D),-3.2,degC,7.93967,58.14117
SN39450,2025-01-09 00:00:00+00:00,mean(air_temperature P1D),-6.7,degC,7.8125,58.3085
SN38250,2025-01-09 00:00:00+00:00,mean(air_temperature P1D),-5.1,degC,8.1865,58.1995
SN39970,2025-01-09 00:00:00+00:00,mean(air_temperature P1D),-4.6,degC,7.8298,58.111
SN38150,2025-01-09 00:00:00+00:00,mean(air_temperature P1D),-4.0,degC,8.462,58.29683
SN39520,2025-01-09 00:00:00+00:00,mean(air_temperature P1D),-8.2,degC,7.77717,58.49083
SN39100,2025-01-09 06:00:00+00:00,mean(air_temperature P1D),-0.1,degC,8.0532,58.0732
SN39040,2025-01-09 06:00:00+00:00,mean(air_temperature P1D),-5.7,degC,8.0767,58.2
SN39150,2025-01-09 06:00:00+00:00,mean(air_temperature P1D),-1.5,degC,8.052,58.1502
SN41005,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-5.9,degC,7.62017,58.086
SN39970,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-5.0,degC,7.8298,58.111
SN38250,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-5.3,degC,8.1865,58.1995
SN39212,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-2.8,degC,7.93967,58.14117
SN39450,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-6.1,degC,7.8125,58.3085
SN38150,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-2.6,degC,8.462,58.29683
SN39520,2025-01-10 00:00:00+00:00,mean(air_temperature P1D),-10.0,degC,7.77717,58.49083
SN39100,2025-01-10 06:00:00+00:00,mean(air_temperature P1D),-1.4,degC,8.0532,58.0732
SN39040,2025-01-10 06:00:00+00:00,mean(air_temperature P1D),-5.6,degC,8.0767,58.2
SN39150,2025-01-10 06:00:00+00:00,mean(air_temperature P1D),-2.2,degC,8.052,58.1502
SN41005,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-8.0,degC,7.62017,58.086
SN39212,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-4.4,degC,7.93967,58.14117
SN38150,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-3.4,degC,8.462,58.29683
SN39520,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-0.9253819549771936,degC,7.77717,58.49083
SN39450,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-9.0,degC,7.8125,58.3085
SN39970,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-6.5,degC,7.8298,58.111
SN38250,2025-01-11 00:00:00+00:00,mean(air_temperature P1D),-7.9,degC,8.1865,58.1995
SN39150,2025-01-11 06:00:00+00:00,mean(air_temperature P1D),-2.6,degC,8.052,58.1502
SN39100,2025-01-11 06:00:00+00:00,mean(air_temperature P1D),-2.0,degC,8.0532,58.0732
SN39040,2025-01-11 06:00:00+00:00,mean(air_temperature P1D),-7.9,degC,8.0767,58.2
SN38150,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-6.4,degC,8.462,58.29683
SN41005,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-10.7,degC,7.62017,58.086
SN38250,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-9.5,degC,8.1865,58.1995
SN39450,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-11.5,degC,7.8125,58.3085
SN39212,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-6.9,degC,7.93967,58.14117
SN39520,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-0.5840423713772451,degC,7.77717,58.49083
SN39970,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-8.7,degC,7.8298,58.111
SN39150,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-3.7,degC,8.052,58.1502
SN39100,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-3.0,degC,8.0532,58.0732
SN39040,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-8.8,degC,8.0767,58.2
SN41005,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),1.3,degC,7.62017,58.086
SN39212,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),4.3,degC,7.93967,58.14117
SN39520,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),-1.5,degC,7.77717,58.49083
SN38150,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),3.4,degC,8.462,58.29683
SN39970,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),2.7,degC,7.8298,58.111
SN39450,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),2.7,degC,7.8125,58.3085
SN38250,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),2.1,degC,8.1865,58.1995
SN39150,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-4.7,degC,8.052,58.1502
SN39100,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-2.2,degC,8.0532,58.0732
SN39040,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-9.7,degC,8.0767,58.2
SN41005,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),3.8,degC,7.62017,58.086
SN38250,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),3.8,degC,8.1865,58.1995
SN39450,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),4.8,degC,7.8125,58.3085
SN38150,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),5.1,degC,8.462,58.29683
SN39212,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),5.9,degC,7.93967,58.14117
SN39520,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),3.1,degC,7.77717,58.49083
SN39970,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),4.9,degC,7.8298,58.111
SN39100,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),7.0,degC,8.0532,58.0732
SN39150,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.7,degC,8.052,58.1502
SN39040,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),5.1,degC,8.0767,58.2
SN39970,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),2.5,degC,7.8298,58.111
SN38150,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),3.8,degC,8.462,58.29683
SN41005,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),2.8,degC,7.62017,58.086
SN38250,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),2.1,degC,8.1865,58.1995
SN39450,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),3.0,degC,7.8125,58.3085
SN39520,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),0.1,degC,7.77717,58.49083
SN39212,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),4.2,degC,7.93967,58.14117
SN39040,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),2.4,degC,8.0767,58.2
SN39100,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),6.3,degC,8.0532,58.0732
SN39150,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),5.3,degC,8.052,58.1502
SN39212,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),5.1,degC,7.93967,58.14117
SN38150,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),4.5,degC,8.462,58.29683
SN39970,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),5.0,degC,7.8298,58.111
SN41005,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),4.3,degC,7.62017,58.086
SN38250,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),3.6,degC,8.1865,58.1995
SN39450,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),3.3,degC,7.8125,58.3085
SN39520,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),0.3,degC,7.77717,58.49083
SN39150,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),5.2,degC,8.052,58.1502
